ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,MENSAGEM,DS_RECEITA_TRATADO,EXAME_IDENTIFICADO
871,2020-12-17,1100000871,12345670871,Cristina,"Uso oral 1. Alektos -----------------------------------------1cx     Tomar 1 comprimido VO 1x ao dia, durante 7 dias ",,uso oral 1 alektos 1cx tomar 1 comprimido vo 1x ao dia durante 7 dias,Nulo
872,2020-04-16,1100000872,12345670872,Rafael,"USO ORAL: 1) KOIDE D XAROPE -------------------- TOMAR 10 ML A CADA 8 HORAS, POR 5 DIAS. ",,uso oral 1 koide d xarope tomar 10 ml cada 8 horas por 5 dias,Nulo
873,2020-01-31,1100000873,12345670873,Patrícia,USO ORAL: 1. CEFALIV TOMAR 1 CP SE DOR INTENSA. ,,uso oral 1 cefaliv tomar 1 cp se dor intensa,Nulo
874,2020-03-27,1100000874,12345670874,Vinícius,"USO VIA ORAL 1) Dipirona 1 g ----------- 1 cx Tomar 1 comprimido em 6/6 horas, se dor ou febre 2) Prednisona 20 mg --------1 cx Tomar 1 comprimido pela manhã, durante 5 dias USO VIA NASAL 1) Amone 50 mcg ----------------1 Fr Aplicar 1 jato em cada narina em 12/12 horas ",,uso via oral 1 dipirona 1 g 1 cx tomar 1 comprimido em 66 horas se dor ou febre 2 prednisona 20 mg 1 cx tomar 1 comprimido pela manha durante 5 dias uso via nasal 1 amone 50 mcg 1 fr aplicar 1 jato em cada narina em 1212 horas,Nulo
875,2020-06-12,1100000875,12345670875,Camila,USO ORAL  1. BUSCOPAN COMPOSTO  TOMAR 1 CP DE 8/8H SE DOR ABDOMINAL  2. BROMOPRIDA 10 MG  TOMAR 1 CP DE 8/8H SE NAUSEA OU VOMITO  3. LUFTAL  TOMAR 20 GTS DE 8/8H SE DISTENSAO ABDOMINAL  4. FLORATIL 200 MG  TOMAR 1 CP DE 12/12H POR 3 ,,uso oral 1 buscopan composto tomar 1 cp 88h se dor abdominal 2 bromoprida 10 mg tomar 1 cp 88h se nausea ou vomito 3 luftal tomar 20 gts 88h se distensao abdominal 4 floratil 200 mg tomar 1 cp 1212h por 3,Nulo
876,2020-03-31,1100000876,12345670876,Rodrigo,"USO ORAL: 1. DIPIRONA GOTAS 500MG/ML DAR 13 GOTAS DE 6/6 HORAS SE DOR OU FEBRE USO NASAL: 2. SORO FISIOLÓGICO 0,9% USAR PARA INALAÇÃO E HIGIENE NASAL COM 10ML DE SORO NA SERINGA AO MENOS 6X AO DIA ",,uso oral 1 dipirona gotas 500mgml dar 13 gotas 66 horas se dor ou febre uso nasal 2 soro fisiologico 09 usar inalacao higiene nasal com 10ml soro na seringa ao menos 6x ao dia,Nulo
877,2020-10-14,1100000877,12345670877,Tatiana,"Uso interno: 1) Paracetamol suspensão oral 100mg/ml ------------------------ Dar 1,5ml via oral de até 6 em 6 horas se febre. ",,uso interno 1 paracetamol suspensao oral 100mgml dar 15ml via oral ate 6 em 6 horas se febre,Nulo
878,2020-03-02,1100000878,12345670878,Gustavo,"Uso oral:  1) Pedialyte  Dar 200 mL via oral após cada episódio de diarreia  2) Biozinc  Dar 5 ml via oral 1x/dia por 10 dias  3) Enterogermina  Dar 1/2 flaconete via oral de 12/12 horas por 5 dias 3) Novalgina 500mg/ml  Dar 25 gotas via oral de 6/6 horas, se dor ou febre  ",,uso oral 1 pedialyte dar 200 ml via oral apos cada episodio diarreia 2 biozinc dar 5 ml via oral 1xdia por 10 dias 3 enterogermina dar 12 flaconete via oral 1212 horas por 5 dias 3 novalgina 500mgml dar 25 gotas via oral 66 horas se dor ou febre,Nulo
879,2020-08-03,1100000879,12345670879,Isabela,"USO ORAL: 1 - BACTRIM 800 -160 MG ------------------ TOMAR 01 CP , 12/12H POR 10 DIAS 2 - OMEPRAZOL 20 MG ---------------- TOMAR 01 CP AO DIA EM JEJUM DE 1 HR PELA MANHA POR 10 DIAS  ",,uso oral 1 bactrim 800 160 mg tomar 01 cp 1212h por 10 dias 2 omeprazol 20 mg tomar 01 cp ao dia em jejum 1 hr pela manha por 10 dias,Nulo
880,2020-11-23,1100000880,12345670880,João,"USO EV 1) NORIPURUM 100MG/5ML - 1 AMPOLA APLICAR 1 AMPOLA POR SEMANA EM SF 0,9% 100ML ",,uso ev 1 noripurum 100mg5ml 1 ampola aplicar 1 ampola por semana em sf 09 100ml,Nulo
881,2020-02-01,1100000881,12345670881,Maria,USO INTERNO  1 - ESCITALOPRAM (RECONTER) 10MG 60 CPS TOMAR 01 CP PELA MANHA.  ,,uso interno 1 escitalopram reconter 10mg 60 cps tomar 01 cp pela manha,Nulo
882,2020-06-13,1100000882,12345670882,José,Uso oral  1) Novalgina 500mg  Dar 1 comprimido de 6/6h se dor ou febre  2) Vonau 8mg Dar 1 comprimido de 12/12h se nauseas ou vomitos  3) Rehidrat - hidratação oral  Oferecer 900ml ao dia - além de outros liquidos  ,,uso oral 1 novalgina 500mg dar 1 comprimido 66h se dor ou febre 2 vonau 8mg dar 1 comprimido 1212h se nauseas ou vomitos 3 rehidrat hidratacao oral oferecer 900ml ao dia alem outros liquidos,Nulo
883,2020-04-12,1100000883,12345670883,Ana,USO ORAL: 1. BI PROFENID 150MG TOMAR 01 CP DE 12/12H POR 5 DIAS 2. PREDSIM 20MG TOMAR 01 CP AO DIA POR 5 DIAS USO TÓPICO: 1. KOLLAGENASE PASSAR EM FERIDA DE 12/12H ATÉ MELHORA ,,uso oral 1 bi profenid 150mg tomar 01 cp 1212h por 5 dias 2 predsim 20mg tomar 01 cp ao dia por 5 dias uso topico 1 kollagenase passar em ferida 1212h ate melhora,Nulo
884,2020-12-11,1100000884,12345670884,Pedro,"USO ORAL:  1- PREDNISONA 20MG TOMAR  1 CP VO DE 12/12H POR 05 DIAS 2- DIPIRONA 1G TOMAR 1 CP VO DE 6/6H SE DOR E OU FEBRE  3- LORATADINA 10MG TOMAR 1 CP VO A DIA POR 05 DIAS 4- ANTUX TOMAR 10ML DE 8/8H POR 5 DIAS USO NASAL  1- LAVAGEM NASAL COM SF0,9% 4X AO DIA  2- BUDESONIDA 32MCG APLICAR 1 PUFF DE 12/12H POR 10 DIAS   ",,uso oral 1 prednisona 20mg tomar 1 cp vo 1212h por 05 dias 2 dipirona 1g tomar 1 cp vo 66h se dor ou febre 3 loratadina 10mg tomar 1 cp vo dia por 05 dias 4 antux tomar 10ml 88h por 5 dias uso nasal 1 lavagem nasal com sf09 4x ao dia 2 budesonida 32mcg aplicar 1 puff 1212h por 10 dias,Nulo
885,2020-07-24,1100000885,12345670885,Mariana,USO ORAL 1) ALIVIUM 100MG/ML DAR 24 GOTAS 8/8H POR 5 DIAS  2) DIPIRONA OU PARACETAMOL GOTAS DAR 24 GOTAS 6/6H SE DOR USO TOPICO 1) CATAFLAN POMADA  MASSAGEAR A AREA 8/8H POR 5 DIAS  ,,uso oral 1 alivium 100mgml dar 24 gotas 88h por 5 dias 2 dipirona ou paracetamol gotas dar 24 gotas 66h se dor uso topico 1 cataflan pomada massagear area 88h por 5 dias,Nulo
886,2020-09-19,1100000886,12345670886,Carlos, AUDIOMETRIA  HD: SURDEZ SUBITA DIREITA ( POS 3 APLICAÇÕES INTRATIMPANICAS DE CORTICOIDE)  ,,audiometria hd surdez subita direita pos 3 aplicacoes intratimpanicas corticoide,Nulo
887,2020-02-23,1100000887,12345670887,Paula,"USO ORAL: 1) AMOXICILINA + CLAVULANATO 875/125 MG ----------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 7 DIAS. ",,uso oral 1 amoxicilina clavulanato 875125 mg tomar 1 comprimido cada 12 horas por 7 dias,Nulo
888,2020-10-09,1100000888,12345670888,Lucas,"USO ORAL 1) COMBODART 0,4 / 0,5  -  USO CONT TOMAR 01 CP A NOITE ",,uso oral 1 combodart 04 05 uso cont tomar 01 cp noite,Nulo
889,2020-09-23,1100000889,12345670889,Juliana,"USO ORAL 1. Ibuprofeno 100mg/ml ar 14 gotas de 8/8 horas, por 3 dias 2. Dipirona 50mg/ml  Dar 4,5 ml de 6/6 horas, se febre   USO TÓPICO 3. Betenovate gotas Aplicar 3 gotas de 8/8 horas, no ouvido esquerdo, por até 5 dias ",,uso oral 1 ibuprofeno 100mgml ar 14 gotas 88 horas por 3 dias 2 dipirona 50mgml dar 45 ml 66 horas se febre uso topico 3 betenovate gotas aplicar 3 gotas 88 horas no ouvido esquerdo por ate 5 dias,Nulo
890,2020-03-09,1100000890,12345670890,Fernando,"RELATORIO PARA INSS PACIENTE COM DIAGNÓSTICO DE CARCINOMA SEROSO DE ALTO GRAU DE OVARIO LOCALMENTE AVANÇADO EM 2013, TRATADA NA OCASIÃO COM QUIMIOTERAPIA NEOADJUVANTE, DEPOIS CIRURGIA, DEPOIS QUIMIOTERAPIA ADJUVANTE E RADIOTERAPIA. APRESENTOU RECIDIVA TUMORAL EM 2023, COM IMPLANTES EM PERITONEO E EM ALÇAS INTESTINAIS. FEZ RESSECÇÃO CIRURGICA INICIAL E ESTA TERMINANDO A QUIMIOTERAPIA AGORA. PCTE AINDA TEM PROGRAMADO MAIS 2 CIRURGIAS PELA FRENTE QUE DEVERÃO SER REALIZADAS NOS PROXIMOS MESES PARA O TRATAMENTO ONCOLOGICO. PCTE AINDA MUITO SINTOMATICA PELA DOENÇA E PELOS EFEITOS DO TRATAMENTO. SOLICITO MANTER AFASTAMENTO DAS ATIVIDADE LABORAIS, POR NO MINIMO , MAIS 6 MESES , COM REAVALIAÇOES POSTERIORES . GRATO  CID10: C56  ",,relatorio inss paciente com diagnostico carcinoma seroso alto grau ovario localmente avancado em 2013 tratada na ocasiao com quimioterapia neoadjuvante depois cirurgia depois quimioterapia adjuvante radioterapia apresentou recidiva tumoral em 2023 com implantes em peritoneo em alcas intestinais fez resseccao cirurgica inicial esta terminando quimioterapia agora pcte ainda tem programado mais 2 cirurgias pela frente que deverao ser realizadas nos proximos meses tratamento oncologico pcte ainda muito sintomatica pela doenca pelos efeitos tratamento solicito manter afastamento atividade laborais por no minimo mais 6 meses com reavaliacoes posteriores grato cid10 c56,Nulo
891,2020-09-26,1100000891,12345670891,Cristina,USO ORAL 1. FLOGORAL SPRAY ------------- 01 JATO DE 8/8H POR 5 DIAS  2. BI PROFENID 150 MG ------- TOMAR 01 CP DE 12/12H POR 5 DIAS 3. CLAVULIN BD 875 +125 MG --------- TOMAR 01 CP DE 12/12H POR 7 DIAS ,,uso oral 1 flogoral spray 01 jato 88h por 5 dias 2 bi profenid 150 mg tomar 01 cp 1212h por 5 dias 3 clavulin bd 875 125 mg tomar 01 cp 1212h por 7 dias,Nulo
892,2020-01-15,1100000892,12345670892,Rafael,"Relatório médico: Paciente acima encontra-se em seguimento nefrológico, e não apresenta contra-indicação para prática de atividade física. Att ",,relatorio medico paciente acima encontrase em seguimento nefrologico nao apresenta contraindicacao pratica atividade fisica att,Nulo
893,2020-10-01,1100000893,12345670893,Patrícia,USO TÓPICO  1) PANT SEC -------------------- Aplicar 6 jatos no couro cabeludo a noite  2) Topison creme --------------------- Aplicar na lesão interglútea 12/12h por 7 dias  ,,uso topico 1 pant sec aplicar 6 jatos no couro cabeludo noite 2 topison creme aplicar na lesao interglutea 1212h por 7 dias,Nulo
894,2020-06-28,1100000894,12345670894,Vinícius,Uso oral:  1 - Amoxicilina + clavulanato 875 / 125 mg Tomar 1 cp 12/12 hs por 7 dias.  2 - Predsin 40 mg Tomar 1 cp pela manhã por 5 dias.  3 - Dipirona 1 grama Tomar 1 cp 6/6 hs se dor ou febre.  4 - Aspirina efervescente Diluir em 1/2 copo de água e fazer gargarejo 3 vezes ao dia. Não engolir! ,,uso oral 1 amoxicilina clavulanato 875 125 mg tomar 1 cp 1212 hs por 7 dias 2 predsin 40 mg tomar 1 cp pela manha por 5 dias 3 dipirona 1 grama tomar 1 cp 66 hs se dor ou febre 4 aspirina efervescente diluir em 12 copo agua fazer gargarejo 3 vezes ao dia nao engolir,Nulo
895,2020-02-01,1100000895,12345670895,Camila, RELATORIO MEDICO PACIENTE COM DIAGNOSTICO DE ENTORSE DE TORNOZELO DIREITO EM TRATAMENTO CONSERVADOR NECESSITA DE AFSATAMENTO DE 21 DIAS PARA TRATAMENTO MEDICO. CID S934 ,,relatorio medico paciente com diagnostico entorse tornozelo direito em tratamento conservador necessita afsatamento 21 dias tratamento medico cid s934,Nulo
896,2020-06-23,1100000896,12345670896,Rodrigo,"USO ORAL:  - Dipirona (500mg/ml) ou Paracetamol (200mg/ml) ou Ibuprofeno (100mg/ml) Solução gotas Dar  13   gotas, de 6/6h, se dor ou febre (Tax>37.8c).  ou Dipirona (50mg/ml) solução oral Dar 5  ml, de 6/6h, se dor ou febre.  -  Amoxicilina + Clavulanato 250mg+ 75mg/5ml pó para suspensão oral Dar 4  ml de 8/8h por 10 dias.  Obs.: Lembre-se de agitar o frasco antes de cada nova administração.  ou Amoxicilina + Clavulanato pó para suspensão ora 400mg+ 75mg/5ml (Clavulin) Dar 4   ml de 12/12h por 10 dias.  Obs.: Lembre-se de agitar o frasco antes de cada nova administração.  Após o preparo, manter sob refrigeração por sete dias e descartar medicação após USO EXTERNO: - Permanganato de potássio 100mg Diluir 1 cp em 4 litros de água e fazer banho de assento por 10 min, após limpeza com água e sabão, 1x/dia, por 3 dias.  SINAIS DE ALARME: - Febre alta (>39c) ou que não melhora com antitérmicos E/OU febre que persiste por mais de 48-72h.  - Prostração ou sonolência.  - Desidratação (pouco xixi, mucosa seca, olhos encovados, choro sem lágrimas, sede exagerada). - Cansaço p/ respirar, respiração ofegante, saturação baixa (<94%aa).  - Vômitos intensos e sem melhora após antieméticos.  ",,uso oral dipirona 500mgml ou paracetamol 200mgml ou ibuprofeno 100mgml solucao gotas dar 13 gotas 66h se dor ou febre tax378c ou dipirona 50mgml solucao oral dar 5 ml 66h se dor ou febre amoxicilina clavulanato 250mg 75mg5ml po suspensao oral dar 4 ml 88h por 10 dias obs lembrese agitar frasco antes cada nova administracao ou amoxicilina clavulanato po suspensao ora 400mg 75mg5ml clavulin dar 4 ml 1212h por 10 dias obs lembrese agitar frasco antes cada nova administracao apos preparo manter sob refrigeracao por sete dias descartar medicacao apos uso externo permanganato potassio 100mg diluir 1 cp em 4 litros agua fazer banho assento por 10 min apos limpeza com agua sabao 1xdia por 3 dias sinais alarme febre alta 39c ou que nao melhora com antitermicos eou febre que persiste por mais 4872h prostracao ou sonolencia desidratacao pouco xixi mucosa seca olhos encovados choro sem lagrimas sede exagerada cansaco p respirar respiracao ofegante saturacao baixa 94aa vomitos intensos sem melhora apos antiemeticos,Nulo
897,2020-12-25,1100000897,12345670897,Tatiana,"USO ORAL: 1) Dipirona 1000mg............ Tomar até 2 comprimidos de 6/6 horas, se dor ou febre. 2) Miosan 10mg............ Tomar 1cp 1x/noite antes de dormir ",,uso oral 1 dipirona 1000mg tomar ate 2 comprimidos 66 horas se dor ou febre 2 miosan 10mg tomar 1cp 1xnoite antes dormir,Nulo
898,2020-06-09,1100000898,12345670898,Gustavo,"1) CETAPHIL PRO AR CALM CONTROL HIDRATANTE FACIAL  PASSAR NA FACE PELA MANHA E A NOITE  2) CICLOPIROX OLAMINA CREME PASSAR NA REGIAO COURO CABLEUDO, ORELHAS E SOBRANCELHAS A NOITE POR 1 MES  SEGUIDO DE 2X POR SEMANA POR 3 MESES 3) AQUAPHOR LABIOS  PASSAR NOS LABIOS A VONTADE ( MINIMO 4X AO DIA) 4) TARFIC 0,03%  PASSAR NA REGIAO DOS LABIOS A NOITE POR 15 NOITES  ",,1 cetaphil pro ar calm control hidratante facial passar na face pela manha noite 2 ciclopirox olamina creme passar na regiao couro cableudo orelhas sobrancelhas noite por 1 mes seguido 2x por semana por 3 meses 3 aquaphor labios passar nos labios vontade minimo 4x ao dia 4 tarfic 003 passar na regiao labios noite por 15 noites,Nulo
899,2020-03-06,1100000899,12345670899,Isabela,USO ORAL 1. CIPROFLOXACINO 500MG --- TOMAR 1CP DE 12/12H POR 5 DIAS. 2. ANNITA 500MG --- TOMAR 1CP DE 12/12H POR 3 DIAS. 3. FLORATIL 200MG --- TOMAR 1CP DE 12/12H POR 5 DIAS. 4. SIMETICONA 40MG --- TOMAR 1CP DE 8/8H SE GASES. 5. BUSCOPAN COMPOSTO --- TOMAR 1CP DE 8/8H SE DOR ABDOMINAL. ,,uso oral 1 ciprofloxacino 500mg tomar 1cp 1212h por 5 dias 2 annita 500mg tomar 1cp 1212h por 3 dias 3 floratil 200mg tomar 1cp 1212h por 5 dias 4 simeticona 40mg tomar 1cp 88h se gases 5 buscopan composto tomar 1cp 88h se dor abdominal,Nulo
900,2020-12-02,1100000900,12345670900,João," USO ORAL  - SORO DE REIDRATAÇÃO ORAL : DILUIR CONFORME INSTRUÇAO EM SACHE, DEIXAR NA GELADEIRA, TOMAR 01 COPO APOS CADA VOMITO OU EVACUAÇÃO.  - DIPIRONA 500MG TOMAR 01 COMPRIMIDO, ATE 6/6H, SE DOR  USO SUBLINGUAL - ONDANSETRONA 4MG COLOCAR SUBLINGUAL,  A CADA 6H, ATE MELHORA TOTAL  ",,uso oral soro reidratacao oral diluir conforme instrucao em sache deixar na geladeira tomar 01 copo apos cada vomito ou evacuacao dipirona 500mg tomar 01 comprimido ate 66h se dor uso sublingual ondansetrona 4mg colocar sublingual cada 6h ate melhora total,Nulo
901,2020-10-21,1100000901,12345670901,Maria,PACIENTE COM SINTOMAS CISTITE ASSOCIADO A DOR LOMBAR HA DIAS URINA1 COM HEMATURIA ACIMA DE 1 MILHAO  SOLICITO TC DE ABD TOTAL HD: URETEROLITIASE? PROSTATITE? ,,paciente com sintomas cistite associado dor lombar ha dias urina1 com hematuria acima 1 milhao solicito tc abd total hd ureterolitiase prostatite,Tomografia Computadorizada
902,2020-12-21,1100000902,12345670902,José,USO OTOLOGICO: 1- OTOCIRIAX APLICAR 03 GTS POR OUVIDO DE 12/12 HRS POR 5 DIAS ,,uso otologico 1 otociriax aplicar 03 gts por ouvido 1212 hrs por 5 dias,Nulo
903,2020-03-30,1100000903,12345670903,Ana,SOLICITO CARDIOTOGRAFIA PARA GESTANTE ACIMA SEMANALMENTE DEVIDO A RCIU ,,solicito cardiotografia gestante acima semanalmente devido rciu,Nulo
904,2020-01-31,1100000904,12345670904,Pedro,USO TOPICO  1. TROK G --------------- APLICAR 1X AO DIA POR 5 DIAS  ,,uso topico 1 trok g aplicar 1x ao dia por 5 dias,Nulo
905,2020-12-28,1100000905,12345670905,Mariana,"USO ORAL PARACETAMOL GOTAS ..........  DAR 15 GOTAS DE 06 EM 06 HORAS SE DOR OU FEBRE DIPIRONA XAROPE 50 MG/ML ..........  DAR 7 ML DE 06 EM 06 HORAS SE DOR OU FEBRE, INTERCALADO COM PARACETAMOL, SE NECESSÁRIO TORANTE XAROPE ..........  DAR 2,5 ML DE 12 EM 12 HORAS POR 07 DIAS USO INALATÓRIO E NASAL SORO FISIOLÓGICO 0,9% ..........  - FAZER INALAÇÃO COM 5 ML DE SORO DE 1 A 4 VEZES AO DIA ATÉ MELHORA - FAZER LAVAGEM NASAL DE 06 EM 06 HORAS ATÉ MELHORA ",,uso oral paracetamol gotas dar 15 gotas 06 em 06 horas se dor ou febre dipirona xarope 50 mgml dar 7 ml 06 em 06 horas se dor ou febre intercalado com paracetamol se necessario torante xarope dar 25 ml 12 em 12 horas por 07 dias uso inalatorio nasal soro fisiologico 09 fazer inalacao com 5 ml soro 1 4 vezes ao dia ate melhora fazer lavagem nasal 06 em 06 horas ate melhora,Nulo
906,2020-08-22,1100000906,12345670906,Carlos,"Uso oral 1. Soro de rehidratação oral Modo de preparo: Diluir 1 sachê em 01 litro de água Tomar 20 copos de 200 ml de soro de rehidratação durante o dia.  2. Ingesta hídrica Tomar 20 copos de 200 ml durante o dia de líquidos (água, gatorade, sucos, chás).  3. Dipirona 500 mg Tomar 02 comprimidos de 06/06h se dor ou febre 4. Dramin B6 Tomar 01 comprimido de 08/08h se nauseas 5. KOIDE D TOMAR 10 ML DE 12/12H POR 05 DIAS NÃO FAZER USO DE AINE OU DERIVADOS  NÃO FAZER USO DE AAS RETORNO SE SINAIS DE ALARME  ",,uso oral 1 soro rehidratacao oral modo preparo diluir 1 sache em 01 litro agua tomar 20 copos 200 ml soro rehidratacao durante dia 2 ingesta hidrica tomar 20 copos 200 ml durante dia liquidos agua gatorade sucos chas 3 dipirona 500 mg tomar 02 comprimidos 0606h se dor ou febre 4 dramin b6 tomar 01 comprimido 0808h se nauseas 5 koide d tomar 10 ml 1212h por 05 dias nao fazer uso aine ou derivados nao fazer uso aas retorno se sinais alarme,Nulo
907,2020-08-05,1100000907,12345670907,Paula,USO ORAL 1- TANDRIALX TOMAR 1CP 12/12H POR 5 DIAS 2- PANTOPRAZOL 40MG TOMAR 1CP CEDO EM JEJUM POR 7 DIAS ,,uso oral 1 tandrialx tomar 1cp 1212h por 5 dias 2 pantoprazol 40mg tomar 1cp cedo em jejum por 7 dias,Nulo
908,2020-05-09,1100000908,12345670908,Lucas,"SOLICITAÇÃO DE EXAME AO LABORATÓRIO MULTIPAT PACIENTE COM GLIOMA DE ALTO GRAU COM IHQ IDHG NEGATIVA. SOLICITO: - NGS PARA IDH1 E IDH2 - PESQUISA DA MUTAÇÃO DO TERT - PESQUISA DA METILAÇÃO DO MGMT CID C71.9 GRATO,  ",,solicitacao exame ao laboratorio multipat paciente com glioma alto grau com ihq idhg negativa solicito ngs idh1 idh2 pesquisa mutacao tert pesquisa metilacao mgmt cid c719 grato,Nulo
909,2020-10-19,1100000909,12345670909,Juliana,USO INTERNO 1- DIPROSPAN..... APLICAR 1 AMP IM AGORA 2- CETROLAC SL.... TOMAR 1 CP SL 8/8H ,,uso interno 1 diprospan aplicar 1 amp im agora 2 cetrolac sl tomar 1 cp sl 88h,Nulo
910,2020-12-07,1100000910,12345670910,Fernando,"Uso tópico: 1. Therapsor solução capilar ---------------- Aplicar até 20 gotas no couro cabeludo, uma vez ao dia, por até 2 semanas ",,uso topico 1 therapsor solucao capilar aplicar ate 20 gotas no couro cabeludo vez ao dia por ate 2 semanas,Nulo
911,2020-12-07,1100000911,12345670911,Cristina,USO ORAL 1- PREDNISONA 20 MG TOMAR 1 COMPRIMIDO AO DIA POR 5 DIAS 2- LORATADINA 10 MG TOMAR 1 COMPRIMIDO AO DIA POR 10 DIAS 3- DIPIRONA SODICA 500 MG TOMAR 1 COMPRIMIDO 6/6 HOARS OU SE DOR OU FEBRE  ,,uso oral 1 prednisona 20 mg tomar 1 comprimido ao dia por 5 dias 2 loratadina 10 mg tomar 1 comprimido ao dia por 10 dias 3 dipirona sodica 500 mg tomar 1 comprimido 66 hoars ou se dor ou febre,Nulo
912,2020-06-10,1100000912,12345670912,Rafael,USO ORAL 1. CELESTAMINE ---------------- TOMAR 10 ML DE 8/8H POR 5 DIAS 2. PROFENID 100 MG ------- TOMAR 01 CP DE 8/8H POR 5 DIAS 3. LEVOFLOXACINO 500MG ----- TOMAR 01 CP AO DIA POR 5 DIAS  ,,uso oral 1 celestamine tomar 10 ml 88h por 5 dias 2 profenid 100 mg tomar 01 cp 88h por 5 dias 3 levofloxacino 500mg tomar 01 cp ao dia por 5 dias,Nulo
913,2020-05-23,1100000913,12345670913,Patrícia,"USO ORAL: 1) PROFENID 100 MG ---------------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 5 DIAS. 2) KOIDE D XAROPE -------------------- TOMAR 10 ML A CADA 8 HORAS, POR 5 DIAS. ",,uso oral 1 profenid 100 mg tomar 1 comprimido cada 12 horas por 5 dias 2 koide d xarope tomar 10 ml cada 8 horas por 5 dias,Nulo
914,2020-06-21,1100000914,12345670914,Vinícius,Uso oral 1. Buscopam composto ___________ Tomar 1 comprimido de 6/6 h durante 3 dias. 2. Cetoprofeno gotas -___________ Tomar 35 gotas em caso de dor intensa.  - Aumentar ingesta de liquidos; - Retornar em caso de piora dos sintomas.  ,,uso oral 1 buscopam composto tomar 1 comprimido 66 h durante 3 dias 2 cetoprofeno gotas tomar 35 gotas em caso dor intensa aumentar ingesta liquidos retornar em caso piora sintomas,Nulo
915,2020-08-18,1100000915,12345670915,Camila,USO ORAL : DIPRONA SOLUÇÃO ORAL ( 1ML/50 MG ) --------- DAR 15 ML VO DE 6/6 HORAS SE FEBRE OU DOR  VONAU 8 MG ---------- TOMAR 1 CP DISSOLVIVEL VO DE 8/8 HORAS SE NÁUSEAS OU VÔMITOS  RETORNAR SE FEBRE ATÉ 12/04 OU ANTES SE PIORA CLÍNICA/DESCONFORTO RESPIRATÓRIO    ,,uso oral diprona solucao oral 1ml50 mg dar 15 ml vo 66 horas se febre ou dor vonau 8 mg tomar 1 cp dissolvivel vo 88 horas se nauseas ou vomitos retornar se febre ate 1204 ou antes se piora clinicadesconforto respiratorio,Nulo
916,2020-11-10,1100000916,12345670916,Rodrigo,"1- Soro fisiológico Aplicar 5 ml em cada narina 6x/dia 2- Allegra xpe Tomar 2,5 ml 12/12h por 5 dias ",,1 soro fisiologico aplicar 5 ml em cada narina 6xdia 2 allegra xpe tomar 25 ml 1212h por 5 dias,Nulo
917,2020-02-04,1100000917,12345670917,Tatiana,"USO ORAL: 01- AZITROMICINA 200MG/5ML DAR  2,5ML VIA ORAL  UMA VEZ AO DIA POR 5 DIAS 02- ACETILCISTEINA  20MG/ML DAR 2,5ML VIA ORAL  12/12H POR 7 DIAS 03- DIPIRONA 50MG/ML DAR 3ML VIA ORAL  6/6H SE FEBRE USO ONALATÓRIO CLENIL A -------------------1/2 AMPOLA SF0,9%-----------------------3ML INALAR 2X AO DIA POR 5 DIAS USO NASAL SF0,9% LAVAR AS NARINAS 6/6H ",,uso oral 01 azitromicina 200mg5ml dar 25ml via oral vez ao dia por 5 dias 02 acetilcisteina 20mgml dar 25ml via oral 1212h por 7 dias 03 dipirona 50mgml dar 3ml via oral 66h se febre uso onalatorio clenil 12 ampola sf093ml inalar 2x ao dia por 5 dias uso nasal sf09 lavar narinas 66h,Nulo
